x,y,avg_slope,mean_temperature_5_30AM,mean_temperature_6_30PM,mean_temperature_7_00AM,mean_temperature_7_00PM,% Fe/Mg,% Al-OH,% H2O,good_landing_place
17,24,1.7348369094129312,187.94427,210.36867,203.23958,212.79593,30.881314388997005,39.18006528456808,47.97721824629508,1
18,24,1.7348369094129312,187.28522,210.28575,203.36421,212.98364,36.374350582977016,41.01696654324122,52.426310941633815,1
19,24,1.7348369094129312,187.75801,209.70978,202.7817,212.89882,36.38731148306124,40.07999630095329,45.58878331626936,1
20,24,1.7348369094129312,187.77412,209.65009,202.3977,213.23344,33.73221660983391,36.88223997223286,44.32611685360909,1
21,24,1.7348369094129312,187.78802,209.99591,203.32112,212.91711,37.26119077758915,40.86374838180506,45.82945240110744,1
22,24,1.7348369094129312,187.99832,210.06586,203.20746,213.15602,54.09187137498608,32.63740999903255,65.72529493247367,1
23,24,1.7348369094129312,187.92876,210.1026,203.96144,213.02032,47.27445040357932,33.095054791853364,53.94804557180106,1
24,24,1.7348369094129312,188.56064,209.94734,205.31795,212.51732,58.40389251704702,32.59464644131063,70.23779131757475,0
25,24,1.7348369094129312,188.704,210.03807,205.94681,212.50348,53.02330261632755,46.524915445761074,73.3549523514607,0
26,24,1.7348369094129312,187.9234,210.21466,205.00607,212.50574,35.80445140265845,63.04408912612377,69.36813887083245,1
27,24,1.7348369094129312,187.36444,210.36067,201.71759,212.5358,35.6372194642566,51.57510133831378,51.58681515252413,1
28,24,1.7348369094129312,187.11932,210.39372,198.94978,212.43211,38.61722085623202,47.84832281976578,52.33919463392507,1
29,24,1.7348369094129312,186.59773,210.24908,198.19969,213.29684,36.9308226886504,45.41251877812671,47.7539428027959,1
30,24,1.7348369094129312,185.98936,209.80208,197.71739,213.26942,38.7031466502224,39.538019903829934,40.95437346738077,1
31,24,1.7348369094129312,185.20592,210.15826,198.55963,214.11975,33.744463436510394,37.818535640804456,40.81922800075446,0
32,24,1.7348369094129312,185.79164,210.87817,199.6722,214.0632,30.93918395815692,44.31612328423682,47.85246617973466,1
33,24,1.7348369094129312,186.17305,211.33409,201.96017,214.10674,27.47575019180199,44.93622695543028,38.2727084025637,0
34,24,1.7348369094129312,186.4111,211.79022,202.08304,213.42694,26.93681342153668,47.62862476310112,35.85172745187564,0
35,24,1.7348369094129312,186.49632,211.57199,200.9589,212.98792,21.922930618382583,52.87262145721612,36.727466850303145,0
36,24,1.7348369094129312,186.83786,211.65297,200.08939,211.97423,14.849391745099366,55.63001017605836,38.469350347002326,0
37,24,1.7348369094129312,187.41412,211.41116,200.15741,212.4166,7.444783182367614,58.88206543404607,32.92175046710237,0
38,24,1.7348369094129312,187.81374,211.46335,199.97618,211.80554,0.0,0.0,0.0,0
39,24,1.7348369094129312,187.37457,211.38722,199.5044,211.05508,0.0,0.0,0.0,0
40,24,1.7348369094129312,187.55148,211.56407,199.84416,212.18185,0.0,0.0,0.0,0
41,24,1.7348369094129312,188.46269,212.11832,202.37018,213.01001,0.0,0.0,0.0,0
42,24,1.7348369094129312,188.7094,212.21237,203.43172,212.0788,0.0,0.0,0.0,0
43,24,1.7348369094129312,188.26813,212.21887,204.51671,212.50287,0.0,0.0,0.0,0
44,24,1.7348369094129312,188.2753,211.6546,204.08759,213.88452,0.0,0.0,0.0,0
45,24,1.7348369094129312,189.26334,211.01337,202.22398,214.35246,0.0,0.0,0.0,0
46,24,1.7348369094129312,189.63055,210.42365,202.55429,213.98077,0.0,0.0,0.0,0
47,24,1.7348369094129312,190.06935,210.82977,204.62091,213.41669,0.0,0.0,0.0,0
48,24,1.7348369094129312,189.15453,211.73743,204.56685,213.19707,0.0,0.0,0.0,0
49,24,1.7348369094129312,188.00143,211.74896,204.52068,213.16641,0.0,0.0,0.0,0
50,24,1.7348369094129312,186.88239,211.47131,203.49455,213.52472,0.0,0.0,0.0,0
51,24,1.7348369094129312,186.41225,211.61949,203.71979,213.04877,0.0,0.0,0.0,0
52,24,1.7348369094129312,187.3907,211.56612,203.23544,211.48605,0.0,0.0,0.0,0
53,24,1.7348369094129312,188.17517,211.64236,201.87332,210.331,0.0,0.0,0.0,0
54,24,1.7348369094129312,188.25499,211.3622,202.29178,209.36038,0.0,0.0,0.0,0
55,24,1.7348369094129312,187.74652,211.90628,202.18834,209.48032,0.0,0.0,0.0,0
56,24,1.7348369094129312,187.70819,211.20854,202.16937,209.43484,0.0,0.0,0.0,0
57,24,1.7348369094129312,188.94778,210.93994,203.94592,211.1724,0.0,0.0,0.0,0
58,24,1.7348369094129312,189.55017,211.1131,204.4007,212.29736,0.0,0.0,0.0,0
59,24,1.7348369094129312,189.27106,210.93646,203.20412,211.52403,0.0,0.0,0.0,0
60,24,1.7348369094129312,188.58557,210.81245,201.10687,211.22482,0.0,0.0,0.0,0
61,24,1.7348369094129312,188.17505,210.66055,199.79321,211.53912,0.0,0.0,0.0,0
62,24,1.7348369094129312,187.45615,211.21393,198.44696,211.91255,0.0,0.0,0.0,0
63,24,1.7348369094129312,185.79799,212.00131,197.82336,211.87608,0.0,0.0,0.0,0
64,24,1.7348369094129312,185.24352,212.0888,197.8705,211.72166,0.0,0.0,0.0,0
65,24,1.7348369094129312,184.91982,211.56923,199.46745,211.89316,0.0,0.0,0.0,0
66,24,1.7348369094129312,184.42319,211.02345,199.90915,212.1571,0.0,0.0,0.0,0
67,24,1.7348369094129312,185.092,211.32495,199.66347,212.35106,0.0,0.0,0.0,0
68,24,1.7348369094129312,184.71378,211.4289,199.6967,212.1362,0.0,0.0,0.0,0
69,24,1.7348369094129312,184.44109,210.72302,199.4079,211.60548,0.0,0.0,0.0,0
70,24,1.7348369094129312,184.41756,210.55316,198.08868,211.15979,0.0,0.0,0.0,0
71,24,1.7348369094129312,184.18134,210.51895,196.88943,211.97913,0.0,0.0,0.0,0
72,24,1.7348369094129312,184.50989,210.65825,198.8056,212.27281,0.0,0.0,0.0,0
73,24,1.7348369094129312,184.07927,210.96951,201.27083,212.62799,0.0,0.0,0.0,0
74,24,1.7348369094129312,183.50066,210.81017,202.26947,212.72726,0.0,0.0,0.0,0
75,24,1.7348369094129312,183.4844,210.25426,200.37039,212.48486,0.0,0.0,0.0,0
76,24,1.7348369094129312,183.72733,209.87006,198.65996,212.66232,0.0,0.0,0.0,0
77,24,1.7348369094129312,183.64552,209.83649,196.35571,212.24683,0.0,0.0,0.0,0
78,24,1.7348369094129312,183.2045,209.60593,195.45868,212.08759,0.0,0.0,0.0,0
79,24,1.7348369094129312,183.44096,209.68681,196.04677,212.15587,0.0,0.0,0.0,0
80,24,1.7348369094129312,184.06201,209.92255,196.60335,211.97182,0.0,0.0,0.0,0
81,24,1.7348369094129312,184.10008,209.76852,197.43994,211.66461,0.0,0.0,0.0,0
82,24,1.7348369094129312,184.31693,209.40704,198.48773,211.95045,0.0,0.0,0.0,0
83,24,1.7348369094129312,183.89783,209.22739,199.19586,212.38742,0.0,0.0,0.0,0
84,24,1.7348369094129312,183.81633,209.16183,198.2718,212.4252,0.0,0.0,0.0,0
85,24,1.7348369094129312,183.43614,208.6905,198.61865,212.73584,0.0,0.0,0.0,0
86,24,1.7348369094129312,183.29913,208.79832,197.52428,212.82822,0.0,0.0,0.0,0
87,24,1.7348369094129312,183.85565,209.48416,197.23558,211.96404,0.0,0.0,0.0,0
88,24,1.7348369094129312,184.03348,209.68883,197.44589,212.23586,0.0,0.0,0.0,0
89,24,1.7348369094129312,184.51604,209.92255,197.55403,213.16208,0.0,0.0,0.0,0
90,24,1.7348369094129312,184.72241,210.10623,196.66034,213.24606,0.0,0.0,0.0,0
91,24,1.7348369094129312,185.37166,210.37103,196.80475,212.98175,0.0,0.0,0.0,0
92,24,1.7348369094129312,186.06973,210.70427,196.69542,212.9463,0.0,0.0,0.0,0
93,24,1.7348369094129312,186.43716,210.44476,197.17783,212.73676,0.0,0.0,0.0,0
94,24,1.7348369094129312,186.6347,210.74968,197.24713,212.64673,17.689398694686282,39.49400080641573,23.75552959820162,0
95,24,1.7348369094129312,187.18225,210.83429,198.12259,212.44666,0.0,0.0,0.0,0
96,24,1.7348369094129312,187.29901,210.77216,198.755,212.734,0.0,0.0,0.0,0
97,24,1.7348369094129312,187.38376,211.21648,198.64267,212.62158,13.556004165417818,43.0834799992596,16.94326862295381,0
98,24,1.7348369094129312,187.22539,211.29117,198.58255,212.82124,0.0,0.0,0.0,0
99,24,1.952392043703617,185.787,211.53954,200.85138,211.83904,0.0,0.0,0.0,0
0,25,2.091223991805995,184.97125,211.81279,204.56383,214.33191,0.0,0.0,0.0,0
1,25,2.091223991805995,184.72871,211.18037,204.93962,214.395,0.0,0.0,0.0,0
2,25,2.091223991805995,184.58434,210.80487,204.65736,213.98956,0.0,0.0,0.0,0
3,25,2.091223991805995,184.16888,211.30751,203.97919,213.59729,0.0,0.0,0.0,0
4,25,2.091223991805995,184.57886,211.16302,205.07954,212.96426,38.55903790551106,39.16694180135847,50.76588135719901,0
5,25,2.091223991805995,185.51364,210.66853,204.77057,212.43925,41.282002493831214,43.82830137986733,52.26537779729493,0
6,25,2.091223991805995,186.08028,210.91437,203.2726,211.63905,36.97522932358352,42.652356326240174,49.84335355723991,0
7,25,2.091223991805995,186.2498,211.00217,203.23343,211.78276,35.28659538904403,44.12113399112236,46.679341590283016,0
8,25,2.091223991805995,187.05922,210.4253,202.7366,211.74025,31.7443921538986,39.84837671206487,45.06868382003331,0
9,25,2.091223991805995,187.56586,210.00778,202.64432,212.1152,37.57606284993495,40.889690375586085,44.83549877311474,0
10,25,2.091223991805995,187.55788,210.4804,202.55598,212.55846,37.72524026855147,36.61312185852883,45.06393142304307,0
11,25,2.091223991805995,187.07974,210.14809,202.90028,212.86517,33.18154907904487,38.25652165817239,37.56266112773262,0
12,25,2.091223991805995,187.56898,210.28336,202.08781,212.55473,48.26484527432455,41.59706038024007,56.1014211542947,0
13,25,2.091223991805995,187.85867,210.29346,202.74243,212.53224,60.73411049465892,35.882151433570115,66.35700828974035,0
14,25,2.091223991805995,187.87299,209.8348,203.53505,212.86145,62.68365250855548,30.78503747382341,72.15033161298098,0
15,25,2.091223991805995,188.19933,209.62585,203.79048,213.05234,57.70905855439362,29.250740830516943,67.10444119726571,0
16,25,2.091223991805995,188.21097,209.91135,203.85474,212.9381,50.68173741980394,31.87871604329769,67.13352165419487,0
17,25,2.091223991805995,188.39795,209.66069,203.21858,212.09348,48.41365941978823,33.20664338319405,67.5397002047118,0
18,25,2.091223991805995,188.17722,209.23744,202.59103,212.24918,48.374114096831846,31.941094447532915,60.44243631170946,0
19,25,2.091223991805995,188.49005,208.29797,202.10187,212.42021,43.48106794947928,36.246084988505245,52.25723882377912,0
20,25,2.091223991805995,189.3358,208.09085,202.08455,213.45146,42.23410868608872,38.765883922574815,54.27525666152603,0
21,25,2.091223991805995,189.44334,208.35794,202.48578,213.00937,46.00153815777542,39.307418270368885,61.42846653544039,0
22,25,2.091223991805995,189.5156,208.59698,203.34148,212.98904,57.04678821006805,35.83208808205937,71.86232450729179,0
23,25,2.091223991805995,189.45699,208.88878,204.40298,212.85184,56.96236851850536,30.79878263202629,67.89688035745134,0
24,25,2.091223991805995,189.55594,208.89107,203.2553,213.24449,55.67600425226037,34.01589445977046,64.60613177034324,0
25,25,2.091223991805995,189.89764,209.03712,200.2816,213.30911,44.658372314257655,50.83476760937773,63.2063435153,0
26,25,2.091223991805995,189.39055,209.30774,197.87657,213.12225,37.52466827392429,62.61574010612642,64.91994136384645,0
27,25,2.091223991805995,188.63052,209.48004,197.18694,213.31644,35.754190301249174,46.25001964152587,50.56735030204543,0
28,25,2.091223991805995,188.11823,210.11844,196.87407,213.51578,37.19239183159891,51.30945223087071,59.95490422850446,0
29,25,2.091223991805995,187.42125,210.2225,197.04391,213.65111,34.21002838457387,48.929810993506464,46.19732873820865,0
30,25,2.091223991805995,186.89185,210.05292,197.65164,213.65279,25.810409394187605,49.258097708927785,42.84050570638144,0
31,25,2.091223991805995,185.81223,210.02477,197.76031,214.12537,27.71687937323189,42.52517123638649,47.02576467268836,0
32,25,2.091223991805995,185.90411,210.62909,199.01154,213.78912,26.36388332701581,49.36273966295473,42.92003265989389,0
33,25,2.091223991805995,185.86084,211.00417,200.39986,212.90451,25.881451902696927,44.511561526514,37.48502163936831,0
34,25,2.091223991805995,185.92653,211.34694,201.6937,212.19235,24.62189579193111,51.36384499787283,38.810540526904575,0
35,25,2.091223991805995,185.63919,211.68349,201.20065,211.63463,18.721265561343397,56.84090150611036,37.02783709954761,0
36,25,2.091223991805995,185.89447,211.51497,201.31003,211.04593,12.048473944151258,56.68068921350694,31.77180204081223,0
37,25,2.091223991805995,185.86703,211.2911,201.67607,211.10182,4.395966863501469,61.09348965203459,26.71079544824368,0
38,25,2.091223991805995,185.18741,211.2093,202.32855,211.29144,0.0,0.0,0.0,0
39,25,2.091223991805995,185.0711,211.15695,201.55731,211.7886,0.0,0.0,0.0,0
40,25,2.091223991805995,186.02498,210.88535,202.66791,212.66403,0.0,0.0,0.0,0
41,25,2.091223991805995,186.07649,210.766,204.5373,213.2299,0.0,0.0,0.0,0
42,25,2.091223991805995,185.95212,210.93758,204.13704,212.86737,0.0,0.0,0.0,0
43,25,2.091223991805995,186.1976,210.85785,205.25311,212.47824,0.0,0.0,0.0,0
44,25,2.091223991805995,186.71027,210.4156,205.55432,211.98996,0.0,0.0,0.0,0
45,25,2.091223991805995,186.8772,210.93433,204.1739,212.86331,0.0,0.0,0.0,0
46,25,2.091223991805995,186.96469,211.25314,202.69743,213.63628,0.0,0.0,0.0,0
47,25,2.091223991805995,186.69122,211.10295,202.73297,212.97675,0.0,0.0,0.0,0
48,25,2.091223991805995,187.04701,211.5268,203.15375,212.61237,0.0,0.0,0.0,0
49,25,2.091223991805995,187.21701,211.15915,204.05133,212.33131,0.0,0.0,0.0,0
50,25,2.091223991805995,186.79515,211.18877,204.11702,211.43405,0.0,0.0,0.0,0
51,25,2.091223991805995,187.07292,211.24142,203.69441,211.38112,0.0,0.0,0.0,0
52,25,2.091223991805995,187.64423,211.19884,202.32271,210.35805,0.0,0.0,0.0,0
53,25,2.091223991805995,187.53712,211.35683,201.73956,209.56966,0.0,0.0,0.0,0
54,25,2.091223991805995,187.0446,211.26817,201.91531,209.57716,0.0,0.0,0.0,0
55,25,2.091223991805995,186.90665,211.49919,202.09805,210.35992,0.0,0.0,0.0,0
56,25,2.091223991805995,186.85335,211.08096,201.56471,210.8192,0.0,0.0,0.0,0
57,25,2.091223991805995,187.70702,211.05875,200.93994,211.00638,0.0,0.0,0.0,0
58,25,2.091223991805995,188.95546,211.08891,200.77995,210.02675,0.0,0.0,0.0,0
59,25,2.091223991805995,189.44211,211.67511,202.25482,209.45134,0.0,0.0,0.0,0
60,25,2.091223991805995,189.25648,211.31999,203.08618,209.97314,0.0,0.0,0.0,0
61,25,2.091223991805995,188.55586,210.80693,203.82457,210.82185,0.0,0.0,0.0,0
62,25,2.091223991805995,188.0373,210.44891,202.62117,211.54907,0.0,0.0,0.0,0
63,25,2.091223991805995,186.8954,210.92589,200.70609,211.67273,0.0,0.0,0.0,0
64,25,2.091223991805995,186.20724,211.13231,196.54161,211.54813,0.0,0.0,0.0,0
65,25,2.091223991805995,185.51787,210.84969,194.92224,212.10889,0.0,0.0,0.0,0
66,25,2.091223991805995,184.86743,210.24255,196.77223,212.54756,0.0,0.0,0.0,0
67,25,2.091223991805995,184.19281,210.50412,199.10094,213.04984,0.0,0.0,0.0,0
68,25,2.091223991805995,183.80478,210.6111,200.22968,212.37054,0.0,0.0,0.0,0
69,25,2.091223991805995,184.30354,210.72635,202.06564,211.36212,0.0,0.0,0.0,0
70,25,2.091223991805995,184.03276,210.8629,202.45865,211.18607,0.0,0.0,0.0,0
71,25,2.091223991805995,184.07849,210.74797,200.24907,211.38991,0.0,0.0,0.0,0
72,25,2.091223991805995,184.24835,210.22702,200.99857,211.71637,0.0,0.0,0.0,0
73,25,2.091223991805995,184.37311,210.1034,201.53082,212.97441,0.0,0.0,0.0,0
74,25,2.091223991805995,183.66458,210.50032,200.4714,213.27718,0.0,0.0,0.0,0
75,25,2.091223991805995,183.36172,209.98224,198.78815,213.23721,0.0,0.0,0.0,0
76,25,2.091223991805995,183.05731,210.02916,198.67923,213.03934,0.0,0.0,0.0,0
77,25,2.091223991805995,183.56143,210.1706,198.0926,213.09825,0.0,0.0,0.0,0
78,25,2.091223991805995,182.99362,210.32245,196.6966,213.26532,0.0,0.0,0.0,0
79,25,2.091223991805995,182.9743,210.25005,195.61147,213.16406,0.0,0.0,0.0,0
80,25,2.091223991805995,182.71857,210.52283,194.94733,212.72035,0.0,0.0,0.0,0
81,25,2.091223991805995,182.53384,210.23872,195.03615,211.78047,0.0,0.0,0.0,0
82,25,2.091223991805995,183.44928,210.05753,195.85846,212.07405,0.0,0.0,0.0,0
83,25,2.091223991805995,183.54181,210.11546,198.29865,211.70688,0.0,0.0,0.0,0
84,25,2.091223991805995,183.86925,209.94032,198.56367,211.45708,0.0,0.0,0.0,0
85,25,2.091223991805995,183.80486,209.6205,199.24539,211.6391,0.0,0.0,0.0,0
86,25,2.091223991805995,183.2421,209.42747,200.28339,212.36238,0.0,0.0,0.0,0
87,25,2.091223991805995,183.53316,209.32779,198.97516,211.93733,0.0,0.0,0.0,0
88,25,2.091223991805995,183.35265,210.45804,199.70384,212.22443,0.0,0.0,0.0,0
89,25,2.091223991805995,183.63782,210.22662,199.21645,212.48436,0.0,0.0,0.0,0
90,25,2.091223991805995,183.86143,210.61247,197.82172,212.80832,11.61708642957434,54.066016649610894,13.563447149182185,0
91,25,2.091223991805995,184.3847,210.857,196.31784,212.90848,0.0,0.0,0.0,0
92,25,2.091223991805995,184.55609,211.14127,196.0896,211.81668,0.0,0.0,0.0,0
93,25,2.091223991805995,185.41733,210.67816,196.58846,210.67836,11.122630352073738,37.451088230690985,26.67306177816594,0
94,25,2.091223991805995,186.04642,211.06873,196.5606,210.81516,20.709416651293814,39.492859573964175,21.40261721068064,0
95,25,2.091223991805995,186.9676,210.63705,197.82309,211.40497,13.052120525955912,57.99684256261801,19.4149220271198,0
96,25,2.091223991805995,187.06349,210.69595,198.0371,211.59627,0.0,0.0,0.0,0
97,25,2.091223991805995,187.10715,210.72963,198.561,212.47652,16.999453328473894,33.226171751794844,18.43219435315845,0
98,25,2.091223991805995,186.96555,210.78654,198.99446,212.10036,0.0,0.0,0.0,0
99,25,1.9376228057218583,186.08867,211.50298,201.59862,211.87994,0.0,0.0,0.0,0
0,26,2.4055846244154773,185.13148,210.26424,205.365,213.54552,0.0,0.0,0.0,0
1,26,2.4055846244154773,185.5871,210.24762,204.25768,214.42523,0.0,0.0,0.0,0
2,26,2.4055846244154773,185.19092,210.31364,202.75752,214.32193,0.0,0.0,0.0,0
3,26,2.4055846244154773,185.10388,210.91136,202.14398,214.04785,24.038672438375464,23.83329612329822,12.993349573322623,0
4,26,2.4055846244154773,185.96344,211.08147,202.05566,213.68243,29.457199437771653,44.53042751110423,39.851009392335946,0
5,26,2.4055846244154773,186.67792,211.1261,203.10136,212.69505,33.028182325828766,46.35601028299658,49.13573349347551,0
6,26,2.4055846244154773,187.35703,211.80463,203.8847,212.73985,27.36699587633521,41.96543650793505,46.11880558045938,0
7,26,2.4055846244154773,187.15332,211.23724,203.39143,213.69218,21.490577099784307,46.39527769511266,39.55950710271072,0
8,26,2.4055846244154773,186.87695,210.19415,202.87581,213.02545,16.461087972846002,48.34556529673019,35.89515889708451,0
9,26,2.4055846244154773,187.17744,209.97285,203.12254,212.39098,30.928061251408344,47.707382221959065,39.978652719807656,0
10,26,2.4055846244154773,188.47911,210.7018,202.7913,212.2612,49.69939380468664,33.94802183316136,53.9237734611342,0
11,26,2.4055846244154773,188.94606,210.77765,202.70743,212.59772,59.45750938928576,31.380211816790908,65.07462464538446,0
12,26,2.4055846244154773,188.93996,210.96886,202.02417,212.68503,71.15887441076471,32.73202454011322,72.98777702582687,0
13,26,2.4055846244154773,188.32257,210.76355,202.43434,212.6372,67.81754719713403,26.62704558442123,61.0365353024932,0
14,26,2.4055846244154773,188.20056,211.00276,202.52911,212.59088,72.03422862547542,29.548530282117813,64.52910607840461,0
15,26,2.4055846244154773,187.67155,210.9609,202.985,212.55255,77.32305541596304,37.62164245364848,81.5430131256663,0
16,26,2.4055846244154773,187.53104,210.15747,204.84656,212.78862,65.23165975730485,35.9799293182902,77.39550017118832,0
17,26,2.4055846244154773,187.63855,210.04787,205.16325,212.07959,51.58178485423485,38.41418469231287,72.01530956386654,0
18,26,2.4055846244154773,186.78998,209.88599,204.18474,211.71509,40.49401469282433,37.38286060765122,53.69702093493406,0
19,26,2.4055846244154773,186.58519,209.19374,203.2175,211.54036,42.78782428131474,36.30018520256936,49.23239079763487,0
20,26,2.4055846244154773,187.77188,208.30595,203.26329,211.96939,50.39884897603121,40.04831088581386,65.78569710834743,0
21,26,2.4055846244154773,187.22992,208.80792,203.02034,212.61319,50.074871688180544,39.4514274541024,67.10476043722974,0
22,26,2.4055846244154773,186.97485,208.89656,202.64465,212.9368,55.47186033148223,36.36869686875255,68.16651964624131,0
23,26,2.4055846244154773,186.51663,209.41104,201.21246,213.13655,56.68732864576882,34.969833663691226,67.19251522486654,0
24,26,2.4055846244154773,186.77443,210.54851,199.17479,213.2056,49.604303548926126,45.82341857933423,73.21587891682341,0
25,26,2.4055846244154773,187.86566,211.44887,198.00696,213.16922,42.28966921001529,61.07959798736826,65.55849040570364,0
26,26,2.4055846244154773,187.86041,211.42204,198.09857,213.30702,41.97993908985014,56.15084824344409,67.05429748497819,0
27,26,2.4055846244154773,187.34245,211.11862,198.04779,214.05173,41.62706833389399,45.52400536692965,58.23463854318364,0
28,26,2.4055846244154773,187.78128,211.6447,198.19684,214.00471,36.90975908223419,52.39988718864318,60.7336621461081,0
29,26,2.4055846244154773,187.5618,211.54897,199.55917,213.64197,30.01335192543502,52.41262336120216,50.13018901934979,0
30,26,2.4055846244154773,187.64938,211.1765,200.81288,213.03195,26.523876307268846,43.52949443282799,39.98572372045414,0
31,26,2.4055846244154773,186.6391,210.80592,199.8471,212.07889,27.7384606049131,39.5254737066851,36.54304488510603,0
32,26,2.4055846244154773,186.24323,211.15741,200.51779,212.08945,30.22883526956365,41.820206513670925,36.80547165450258,0
33,26,2.4055846244154773,185.9815,211.11778,202.35736,211.13536,30.75421711797977,41.98502651504795,38.75689175728007,0
34,26,2.4055846244154773,185.60547,211.26129,204.33356,210.49979,21.66076121722013,47.64153481146288,31.593550951208385,0
35,26,2.4055846244154773,185.02164,211.51743,202.89398,211.07115,18.851377375884372,55.506179325236026,30.073306381801057,0
36,26,2.4055846244154773,184.9046,211.37134,203.09502,211.35674,12.428963094550303,56.46969782667022,30.56577516548067,0
37,26,2.4055846244154773,184.91704,210.86224,203.9482,210.57187,3.841718051888004,62.37050714585391,26.35250371511394,0
38,26,2.4055846244154773,185.46793,211.09114,204.61603,211.40034,0.0,0.0,0.0,0
39,26,2.4055846244154773,185.74654,211.1301,203.61044,212.39012,0.0,0.0,0.0,0
40,26,2.4055846244154773,185.92789,211.13602,204.76332,213.00812,0.0,0.0,0.0,0
41,26,2.4055846244154773,185.68944,211.01065,205.92952,213.216,0.0,0.0,0.0,0
42,26,2.4055846244154773,185.19751,210.77744,204.6732,213.3376,0.0,0.0,0.0,0
43,26,2.4055846244154773,185.41745,210.91463,203.29723,213.54523,0.0,0.0,0.0,0
44,26,2.4055846244154773,185.45964,210.56758,203.13959,213.79858,0.0,0.0,0.0,0
45,26,2.4055846244154773,186.0672,211.15065,202.73029,213.7101,0.0,0.0,0.0,0
46,26,2.4055846244154773,186.12297,211.39511,201.90625,213.27286,0.0,0.0,0.0,0
47,26,2.4055846244154773,186.47043,211.74707,202.00177,212.1046,0.0,0.0,0.0,0
48,26,2.4055846244154773,187.34105,211.94998,203.93439,211.57996,0.0,0.0,0.0,0
49,26,2.4055846244154773,188.38504,212.09706,203.79996,210.86046,0.0,0.0,0.0,0
50,26,2.4055846244154773,188.13783,211.73808,204.15657,210.60992,0.0,0.0,0.0,0
51,26,2.4055846244154773,187.91534,211.2103,203.70036,210.76028,0.0,0.0,0.0,0
52,26,2.4055846244154773,187.7832,211.19487,202.88223,211.24371,0.0,0.0,0.0,0
53,26,2.4055846244154773,188.9141,211.46492,203.42181,210.25354,0.0,0.0,0.0,0
54,26,2.4055846244154773,190.02982,211.16298,203.28017,210.61879,0.0,0.0,0.0,0
55,26,2.4055846244154773,190.96602,211.34686,203.10812,211.0516,0.0,0.0,0.0,0
56,26,2.4055846244154773,190.80603,210.88193,203.21068,210.42531,0.0,0.0,0.0,0
57,26,2.4055846244154773,190.17752,209.75998,201.56628,210.48923,0.0,0.0,0.0,0
58,26,2.4055846244154773,189.72908,209.72127,200.35312,210.05577,0.0,0.0,0.0,0
59,26,2.4055846244154773,189.27325,210.26974,201.63815,210.06183,0.0,0.0,0.0,0
60,26,2.4055846244154773,188.68878,210.54904,202.12701,210.73077,0.0,0.0,0.0,0
61,26,2.4055846244154773,188.2865,210.93214,202.39482,211.14938,0.0,0.0,0.0,0
62,26,2.4055846244154773,187.9555,210.39055,201.37198,211.16577,0.0,0.0,0.0,0
63,26,2.4055846244154773,187.24316,210.14268,200.93176,210.94794,0.0,0.0,0.0,0
64,26,2.4055846244154773,186.5382,210.36671,197.98283,211.41066,0.0,0.0,0.0,0
65,26,2.4055846244154773,186.08057,210.18617,196.95139,212.07538,0.0,0.0,0.0,0
66,26,2.4055846244154773,185.71088,209.50105,198.1468,212.1343,0.0,0.0,0.0,0
67,26,2.4055846244154773,185.59253,209.68158,200.55502,212.37553,0.0,0.0,0.0,0
68,26,2.4055846244154773,185.30313,210.53925,203.2227,213.0036,0.0,0.0,0.0,0
69,26,2.4055846244154773,185.23523,210.55435,204.74376,212.00385,0.0,0.0,0.0,0
70,26,2.4055846244154773,185.09808,210.38205,202.90506,211.4501,0.0,0.0,0.0,0
71,26,2.4055846244154773,185.21667,210.44586,198.63676,211.60782,0.0,0.0,0.0,0
72,26,2.4055846244154773,184.56746,210.45528,196.62549,212.21335,0.0,0.0,0.0,0
73,26,2.4055846244154773,184.7951,210.88068,197.08469,212.07213,0.0,0.0,0.0,0
74,26,2.4055846244154773,184.35931,211.18039,196.99034,212.70763,0.0,0.0,0.0,0
75,26,2.4055846244154773,184.56137,210.80171,197.4753,213.38826,0.0,0.0,0.0,0
76,26,2.4055846244154773,184.66675,210.5763,197.63834,212.7881,0.0,0.0,0.0,0
77,26,2.4055846244154773,184.57787,210.88625,200.74164,212.97375,0.0,0.0,0.0,0
78,26,2.4055846244154773,183.68428,211.04706,200.62144,212.96935,0.0,0.0,0.0,0
79,26,2.4055846244154773,183.67831,210.94676,198.95695,212.763,0.0,0.0,0.0,0
80,26,2.4055846244154773,183.52534,211.28287,198.4864,212.71849,0.0,0.0,0.0,0
81,26,2.4055846244154773,183.42137,210.84161,199.36827,211.91267,0.0,0.0,0.0,0
82,26,2.4055846244154773,183.36687,210.64554,199.76663,211.59462,0.0,0.0,0.0,0
83,26,2.4055846244154773,182.72876,211.15668,200.36224,211.04774,0.0,0.0,0.0,0
84,26,2.4055846244154773,183.09613,211.50371,201.75803,210.73686,0.0,0.0,0.0,0
85,26,2.4055846244154773,183.3701,211.15176,201.89258,210.9942,0.0,0.0,0.0,0
86,26,2.4055846244154773,183.1515,210.66115,201.08076,211.12311,0.0,0.0,0.0,0
87,26,2.4055846244154773,183.69063,210.59016,200.74178,211.25586,0.0,0.0,0.0,0
88,26,2.4055846244154773,184.04327,211.21315,201.1242,211.96924,0.0,0.0,0.0,0
89,26,2.4055846244154773,184.10886,211.26753,200.34982,212.48389,0.0,0.0,0.0,0
